Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Cayman Islands,CYM,2021-06-28,68.16,
Cayman Islands,CYM,2021-06-30,68.16,
Cayman Islands,CYM,2021-07-01,69.24,
Cayman Islands,CYM,2021-07-02,69.24,
Cayman Islands,CYM,2021-07-06,69.24,
Cayman Islands,CYM,2021-07-07,69.24,
Cayman Islands,CYM,2021-07-08,69.24,
Cayman Islands,CYM,2021-07-12,69.24,
Cayman Islands,CYM,2021-07-14,70.32,
Cayman Islands,CYM,2021-07-15,70.54,
Cayman Islands,CYM,2021-07-19,71.16,
Cayman Islands,CYM,2021-07-21,71.41,
Cayman Islands,CYM,2021-07-22,71.51,
Cayman Islands,CYM,2021-07-23,71.58,
Cayman Islands,CYM,2021-07-27,72,
Cayman Islands,CYM,2021-07-29,72.14,
Cayman Islands,CYM,2021-07-30,72.65,
Cayman Islands,CYM,2021-08-02,72.95,
Cayman Islands,CYM,2021-08-06,73.21,
Central African Republic,CAF,2021-08-05,0.2,
Chad,TCD,2021-07-05,0.02,
Chad,TCD,2021-07-07,0.03,
Chad,TCD,2021-07-15,0.04,
Chad,TCD,2021-07-21,0.04,
Chad,TCD,2021-07-29,0.05,
Chad,TCD,2021-08-05,0.06,
Chile,CHL,2021-01-13,0.01,
Chile,CHL,2021-01-14,0.03,
Chile,CHL,2021-01-15,0.04,
Chile,CHL,2021-01-16,0.04,
Chile,CHL,2021-01-17,0.04,
Chile,CHL,2021-01-18,0.04,
Chile,CHL,2021-01-19,0.04,
Chile,CHL,2021-01-20,0.04,
Chile,CHL,2021-01-21,0.04,
Chile,CHL,2021-01-22,0.04,
Chile,CHL,2021-01-23,0.04,
Chile,CHL,2021-01-24,0.04,
Chile,CHL,2021-01-25,0.05,
Chile,CHL,2021-01-26,0.05,
Chile,CHL,2021-01-27,0.05,
Chile,CHL,2021-01-28,0.05,
Chile,CHL,2021-01-29,0.05,
Chile,CHL,2021-01-30,0.05,
Chile,CHL,2021-01-31,0.05,
Chile,CHL,2021-02-01,0.05,
Chile,CHL,2021-02-02,0.05,
Chile,CHL,2021-02-03,0.05,
Chile,CHL,2021-02-04,0.07,
Chile,CHL,2021-02-05,0.07,
Chile,CHL,2021-02-06,0.07,
Chile,CHL,2021-02-07,0.07,
Chile,CHL,2021-02-08,0.13,
Chile,CHL,2021-02-09,0.23,
Chile,CHL,2021-02-10,0.28,
Chile,CHL,2021-02-11,0.29,
Chile,CHL,2021-02-12,0.29,
Chile,CHL,2021-02-13,0.29,
Chile,CHL,2021-02-14,0.29,
Chile,CHL,2021-02-15,0.29,
Chile,CHL,2021-02-16,0.29,
Chile,CHL,2021-02-17,0.29,
Chile,CHL,2021-02-18,0.29,
Chile,CHL,2021-02-19,0.29,
Chile,CHL,2021-02-20,0.29,
Chile,CHL,2021-02-21,0.29,
Chile,CHL,2021-02-22,0.29,
Chile,CHL,2021-02-23,0.29,
Chile,CHL,2021-02-24,0.29,
Chile,CHL,2021-02-25,0.29,
Chile,CHL,2021-02-26,0.29,
Chile,CHL,2021-02-27,0.29,
Chile,CHL,2021-02-28,0.29,
Chile,CHL,2021-03-01,0.3,
Chile,CHL,2021-03-02,0.36,
Chile,CHL,2021-03-03,1.17,
Chile,CHL,2021-03-04,2.04,
Chile,CHL,2021-03-05,2.88,
Chile,CHL,2021-03-06,3.01,
Chile,CHL,2021-03-07,3.04,
Chile,CHL,2021-03-08,4.16,
Chile,CHL,2021-03-09,5.41,
Chile,CHL,2021-03-10,6.79,
Chile,CHL,2021-03-11,8.08,
Chile,CHL,2021-03-12,9.25,
Chile,CHL,2021-03-13,9.38,
Chile,CHL,2021-03-14,9.4,
Chile,CHL,2021-03-15,10.83,
Chile,CHL,2021-03-16,12.1,
Chile,CHL,2021-03-17,13.23,
Chile,CHL,2021-03-18,14.21,
Chile,CHL,2021-03-19,15.02,
Chile,CHL,2021-03-20,15.07,
Chile,CHL,2021-03-21,15.08,
Chile,CHL,2021-03-22,15.72,
Chile,CHL,2021-03-23,16.19,
Chile,CHL,2021-03-24,16.53,
Chile,CHL,2021-03-25,16.82,
Chile,CHL,2021-03-26,17.09,
Chile,CHL,2021-03-27,17.1,
Chile,CHL,2021-03-28,17.1,
Chile,CHL,2021-03-29,17.71,
Chile,CHL,2021-03-30,18.47,
Chile,CHL,2021-03-31,19.27,
Chile,CHL,2021-04-01,20.15,
Chile,CHL,2021-04-02,20.18,
Chile,CHL,2021-04-03,20.18,
Chile,CHL,2021-04-04,20.18,
Chile,CHL,2021-04-05,21.26,
Chile,CHL,2021-04-06,22.02,
Chile,CHL,2021-04-07,22.75,
Chile,CHL,2021-04-08,23.6,
Chile,CHL,2021-04-09,24.37,
Chile,CHL,2021-04-10,24.45,
Chile,CHL,2021-04-11,24.46,
Chile,CHL,2021-04-12,25.29,
Chile,CHL,2021-04-13,26.13,
Chile,CHL,2021-04-14,26.91,
Chile,CHL,2021-04-15,27.67,
Chile,CHL,2021-04-16,28.38,
Chile,CHL,2021-04-17,28.46,
Chile,CHL,2021-04-18,28.47,
Chile,CHL,2021-04-19,29.26,
Chile,CHL,2021-04-20,30.04,
Chile,CHL,2021-04-21,30.81,
Chile,CHL,2021-04-22,31.56,
Chile,CHL,2021-04-23,32.31,
Chile,CHL,2021-04-24,32.38,
Chile,CHL,2021-04-25,32.38,
Chile,CHL,2021-04-26,33.18,
Chile,CHL,2021-04-27,33.88,
Chile,CHL,2021-04-28,34.53,
Chile,CHL,2021-04-29,35.19,
Chile,CHL,2021-04-30,35.38,
Chile,CHL,2021-05-01,35.39,
Chile,CHL,2021-05-02,35.39,
Chile,CHL,2021-05-03,35.79,
Chile,CHL,2021-05-04,36.25,
Chile,CHL,2021-05-05,36.74,
Chile,CHL,2021-05-06,37.14,
Chile,CHL,2021-05-07,37.47,
Chile,CHL,2021-05-08,37.52,
Chile,CHL,2021-05-09,37.52,
Chile,CHL,2021-05-10,37.89,
Chile,CHL,2021-05-11,38.33,
Chile,CHL,2021-05-12,38.74,
Chile,CHL,2021-05-13,39.06,
Chile,CHL,2021-05-14,39.36,
Chile,CHL,2021-05-15,39.36,
Chile,CHL,2021-05-16,39.36,
Chile,CHL,2021-05-17,39.6,
Chile,CHL,2021-05-18,39.85,
Chile,CHL,2021-05-19,40.07,
Chile,CHL,2021-05-20,40.4,
Chile,CHL,2021-05-21,40.41,
Chile,CHL,2021-05-22,40.44,
Chile,CHL,2021-05-23,40.44,
Chile,CHL,2021-05-24,40.76,
Chile,CHL,2021-05-25,41.06,
Chile,CHL,2021-05-26,41.31,
Chile,CHL,2021-05-27,41.5,
Chile,CHL,2021-05-28,41.72,
Chile,CHL,2021-05-29,41.75,
Chile,CHL,2021-05-30,41.75,
Chile,CHL,2021-05-31,42.06,
Chile,CHL,2021-06-01,42.49,
Chile,CHL,2021-06-02,42.99,
Chile,CHL,2021-06-03,43.56,
Chile,CHL,2021-06-04,44.09,
Chile,CHL,2021-06-05,44.21,
Chile,CHL,2021-06-06,44.23,
Chile,CHL,2021-06-07,44.9,
Chile,CHL,2021-06-08,45.55,
Chile,CHL,2021-06-09,46.16,
Chile,CHL,2021-06-10,46.72,
Chile,CHL,2021-06-11,47.23,
Chile,CHL,2021-06-12,47.28,
Chile,CHL,2021-06-13,47.29,
Chile,CHL,2021-06-14,47.9,
Chile,CHL,2021-06-15,48.55,
Chile,CHL,2021-06-16,49.19,
Chile,CHL,2021-06-17,49.78,
Chile,CHL,2021-06-18,50.02,
Chile,CHL,2021-06-19,50.12,
Chile,CHL,2021-06-20,50.13,
Chile,CHL,2021-06-21,50.2,
Chile,CHL,2021-06-22,51.25,
Chile,CHL,2021-06-23,52.14,
Chile,CHL,2021-06-24,53.18,
Chile,CHL,2021-06-25,54.06,
Chile,CHL,2021-06-26,54.27,
Chile,CHL,2021-06-27,54.29,
Chile,CHL,2021-06-28,54.31,
Chile,CHL,2021-06-29,55.36,
Chile,CHL,2021-06-30,56.14,
Chile,CHL,2021-07-01,56.62,
Chile,CHL,2021-07-02,57,
Chile,CHL,2021-07-03,57.12,
Chile,CHL,2021-07-04,57.13,
Chile,CHL,2021-07-05,57.55,
Chile,CHL,2021-07-06,57.93,
Chile,CHL,2021-07-07,58.34,
Chile,CHL,2021-07-08,58.81,
Chile,CHL,2021-07-09,59.22,
Chile,CHL,2021-07-10,59.33,
Chile,CHL,2021-07-11,59.34,
Chile,CHL,2021-07-12,59.87,
Chile,CHL,2021-07-13,60.33,
Chile,CHL,2021-07-14,60.85,
Chile,CHL,2021-07-15,61.32,
Chile,CHL,2021-07-16,61.33,
Chile,CHL,2021-07-17,61.39,
Chile,CHL,2021-07-18,61.4,
Chile,CHL,2021-07-19,61.76,
Chile,CHL,2021-07-20,62.22,
Chile,CHL,2021-07-21,62.58,
Chile,CHL,2021-07-22,62.8,
Chile,CHL,2021-07-23,63.09,
Chile,CHL,2021-07-24,63.15,
Chile,CHL,2021-07-25,63.15,
Chile,CHL,2021-07-26,63.35,
Chile,CHL,2021-07-27,63.55,
Chile,CHL,2021-07-28,63.7,
Chile,CHL,2021-07-29,64.11,
Chile,CHL,2021-07-30,64.45,
Chile,CHL,2021-07-31,64.5,
Chile,CHL,2021-08-01,64.51,
Chile,CHL,2021-08-02,64.54,
China,CHN,2021-06-10,15.51,
Colombia,COL,2021-03-13,0.07,
Colombia,COL,2021-03-14,0.08,
Colombia,COL,2021-03-15,0.09,
Colombia,COL,2021-03-16,0.09,
Colombia,COL,2021-03-17,0.1,
Colombia,COL,2021-03-18,0.11,
Colombia,COL,2021-03-19,0.11,
Colombia,COL,2021-03-20,0.11,
Colombia,COL,2021-03-21,0.11,
Colombia,COL,2021-03-22,0.12,
Colombia,COL,2021-03-23,0.12,
Colombia,COL,2021-03-24,0.15,
Colombia,COL,2021-03-25,0.23,
Colombia,COL,2021-03-26,0.29,
Colombia,COL,2021-03-27,0.35,
Colombia,COL,2021-03-28,0.38,
Colombia,COL,2021-03-29,0.45,
Colombia,COL,2021-03-30,0.52,
Colombia,COL,2021-03-31,0.56,
Colombia,COL,2021-04-01,0.66,
Colombia,COL,2021-04-02,0.72,
Colombia,COL,2021-04-03,0.77,
Colombia,COL,2021-04-04,0.79,
Colombia,COL,2021-04-05,0.83,
Colombia,COL,2021-04-07,1.07,
Colombia,COL,2021-04-08,1.26,
Colombia,COL,2021-04-09,1.46,
Colombia,COL,2021-04-10,1.59,
Colombia,COL,2021-04-12,1.8,
Colombia,COL,2021-04-13,1.98,
Colombia,COL,2021-04-14,2.06,
Colombia,COL,2021-04-16,2.15,
Colombia,COL,2021-04-17,2.23,
Colombia,COL,2021-04-18,2.27,
Colombia,COL,2021-04-19,2.34,
Colombia,COL,2021-04-20,2.42,
Colombia,COL,2021-04-21,2.52,
Colombia,COL,2021-04-22,2.59,
Colombia,COL,2021-04-23,2.67,
Colombia,COL,2021-04-24,2.74,
Colombia,COL,2021-04-25,2.77,
Colombia,COL,2021-04-27,2.9,
Colombia,COL,2021-04-28,2.96,
Colombia,COL,2021-04-29,3.04,
Colombia,COL,2021-04-30,3.2,
Colombia,COL,2021-05-01,3.34,
Colombia,COL,2021-05-02,3.47,
Colombia,COL,2021-05-07,4.39,
Colombia,COL,2021-05-10,4.8,
Colombia,COL,2021-05-11,4.98,
Colombia,COL,2021-05-12,5.13,
Colombia,COL,2021-05-13,5.29,
Colombia,COL,2021-05-15,5.55,
Colombia,COL,2021-05-16,5.62,
Colombia,COL,2021-05-17,5.67,
Colombia,COL,2021-05-18,5.82,
Colombia,COL,2021-05-19,5.9,
Colombia,COL,2021-05-20,5.99,
Colombia,COL,2021-05-22,6.11,
Colombia,COL,2021-05-23,6.15,
Colombia,COL,2021-05-24,6.19,
Colombia,COL,2021-05-25,6.24,
Colombia,COL,2021-05-26,6.28,
Colombia,COL,2021-05-29,6.41,
Colombia,COL,2021-05-30,6.43,
Colombia,COL,2021-05-31,6.47,
Colombia,COL,2021-06-01,6.51,
Colombia,COL,2021-06-02,6.56,
Colombia,COL,2021-06-03,6.62,
Colombia,COL,2021-06-04,6.69,
Colombia,COL,2021-06-05,6.75,
Colombia,COL,2021-06-06,6.78,
Colombia,COL,2021-06-07,6.82,
Colombia,COL,2021-06-08,6.95,
Colombia,COL,2021-06-09,7.06,
Colombia,COL,2021-06-11,7.34,
Colombia,COL,2021-06-12,7.47,
Colombia,COL,2021-06-13,7.53,
Colombia,COL,2021-06-14,7.62,
Colombia,COL,2021-06-17,8.5,
Colombia,COL,2021-06-19,9.15,
Colombia,COL,2021-06-20,9.4,
Colombia,COL,2021-06-21,9.78,
Colombia,COL,2021-06-22,10.2,
Colombia,COL,2021-06-23,10.58,
Colombia,COL,2021-06-24,10.94,
Colombia,COL,2021-06-25,11.32,
Colombia,COL,2021-06-26,11.69,
Colombia,COL,2021-06-27,12.06,
Colombia,COL,2021-06-28,12.55,
Colombia,COL,2021-06-29,13.08,
Colombia,COL,2021-06-30,13.55,
Colombia,COL,2021-07-01,13.96,
Colombia,COL,2021-07-02,14.33,
Colombia,COL,2021-07-03,14.62,
Colombia,COL,2021-07-04,14.78,
Colombia,COL,2021-07-05,14.98,
Colombia,COL,2021-07-07,15.84,
Colombia,COL,2021-07-10,16.32,
Colombia,COL,2021-07-11,17.67,
Colombia,COL,2021-07-12,18.04,
Colombia,COL,2021-07-14,18.93,
Colombia,COL,2021-07-15,19.41,
Colombia,COL,2021-07-17,20.15,
Colombia,COL,2021-07-18,20.32,
Colombia,COL,2021-07-19,20.59,
Colombia,COL,2021-07-20,20.75,
Colombia,COL,2021-07-22,21.4,
Colombia,COL,2021-07-23,21.7,
Colombia,COL,2021-07-25,22.24,
Colombia,COL,2021-07-26,22.52,
Colombia,COL,2021-07-28,23.11,
Colombia,COL,2021-07-29,23.37,
Colombia,COL,2021-07-31,23.94,
Colombia,COL,2021-08-01,24.08,
Colombia,COL,2021-08-02,24.32,
Colombia,COL,2021-08-03,24.65,
Colombia,COL,2021-08-04,24.96,
Colombia,COL,2021-08-05,25.26,
Colombia,COL,2021-08-07,25.91,
Comoros,COM,2021-05-12,0.07,
Comoros,COM,2021-05-18,0.21,
Comoros,COM,2021-05-21,1.76,
Comoros,COM,2021-05-26,4.24,
Comoros,COM,2021-06-08,4.74,
Comoros,COM,2021-07-24,4.74,
Comoros,COM,2021-08-03,4.76,
Comoros,COM,2021-08-09,7.79,
Congo,COG,2021-07-29,1.2,
Cook Islands,COK,2021-06-08,0.17,
Cook Islands,COK,2021-06-15,15.17,
Cook Islands,COK,2021-06-21,45.22,
Cook Islands,COK,2021-06-29,52.31,
Cook Islands,COK,2021-07-20,54.53,
Costa Rica,CRI,2021-01-15,0,
Costa Rica,CRI,2021-01-18,0,
Costa Rica,CRI,2021-01-25,0.05,
Costa Rica,CRI,2021-02-01,0.23,
Costa Rica,CRI,2021-02-08,0.56,
Costa Rica,CRI,2021-02-15,0.84,
Costa Rica,CRI,2021-02-22,0.86,
Costa Rica,CRI,2021-03-01,0.91,
Costa Rica,CRI,2021-03-05,1.01,
Costa Rica,CRI,2021-03-08,1.04,
Costa Rica,CRI,2021-03-12,1.06,
Costa Rica,CRI,2021-03-15,1.14,
Costa Rica,CRI,2021-03-22,2.09,
Costa Rica,CRI,2021-03-24,2.64,
Costa Rica,CRI,2021-03-29,3.15,
Costa Rica,CRI,2021-04-06,4.19,
Costa Rica,CRI,2021-04-12,4.56,
Costa Rica,CRI,2021-04-19,4.86,
Costa Rica,CRI,2021-04-26,5.5,
Costa Rica,CRI,2021-05-03,6.78,
Costa Rica,CRI,2021-05-10,8.57,
Costa Rica,CRI,2021-05-17,10.4,
Costa Rica,CRI,2021-05-24,11.59,
Costa Rica,CRI,2021-06-01,12.69,
Costa Rica,CRI,2021-06-07,13.48,
Costa Rica,CRI,2021-06-14,14.54,
Costa Rica,CRI,2021-06-22,15.61,
Costa Rica,CRI,2021-06-28,15.92,
Costa Rica,CRI,2021-07-05,16.04,
Costa Rica,CRI,2021-07-13,16.15,
Costa Rica,CRI,2021-07-19,16.3,
Costa Rica,CRI,2021-07-26,16.71,
Croatia,HRV,2021-01-25,0.29,
Croatia,HRV,2021-02-01,0.61,
Croatia,HRV,2021-02-03,0.7,
Croatia,HRV,2021-02-04,0.87,
Croatia,HRV,2021-02-09,1.02,
Croatia,HRV,2021-02-11,1.17,
Croatia,HRV,2021-02-15,1.29,
Croatia,HRV,2021-02-18,1.34,
Croatia,HRV,2021-02-22,1.41,
Croatia,HRV,2021-02-24,1.42,
Croatia,HRV,2021-02-25,1.43,
Croatia,HRV,2021-03-01,1.46,
Croatia,HRV,2021-03-04,1.46,
Croatia,HRV,2021-03-08,1.54,
Croatia,HRV,2021-03-12,1.65,
Croatia,HRV,2021-03-19,1.86,
Croatia,HRV,2021-03-22,1.93,
Croatia,HRV,2021-03-26,1.97,
Croatia,HRV,2021-03-28,1.99,
Croatia,HRV,2021-03-31,2.18,
Croatia,HRV,2021-04-01,2.25,
Croatia,HRV,2021-04-02,2.34,
Croatia,HRV,2021-04-04,2.4,
Croatia,HRV,2021-04-06,2.41,
Croatia,HRV,2021-04-07,2.46,
Croatia,HRV,2021-04-08,2.5,
Croatia,HRV,2021-04-09,2.61,
Croatia,HRV,2021-04-10,2.69,
Croatia,HRV,2021-04-11,2.69,
Croatia,HRV,2021-04-12,2.72,
Croatia,HRV,2021-04-13,2.77,
Croatia,HRV,2021-04-14,2.86,
Croatia,HRV,2021-04-15,3.03,
Croatia,HRV,2021-04-16,3.22,
Croatia,HRV,2021-04-17,3.38,
Croatia,HRV,2021-04-18,3.4,
Croatia,HRV,2021-04-19,3.44,
Croatia,HRV,2021-04-20,3.5,
Croatia,HRV,2021-04-21,3.61,
Croatia,HRV,2021-04-22,3.72,
Croatia,HRV,2021-04-23,3.86,
Croatia,HRV,2021-04-24,4.01,
Croatia,HRV,2021-04-25,4.1,
Croatia,HRV,2021-04-26,4.13,
Croatia,HRV,2021-04-27,4.22,
Croatia,HRV,2021-04-28,4.31,
Croatia,HRV,2021-04-29,4.63,
Croatia,HRV,2021-04-30,4.84,
Croatia,HRV,2021-05-01,4.88,
Croatia,HRV,2021-05-02,4.89,
Croatia,HRV,2021-05-03,4.99,
Croatia,HRV,2021-05-04,5.11,
Croatia,HRV,2021-05-05,5.32,
Croatia,HRV,2021-05-06,5.57,
Croatia,HRV,2021-05-07,5.93,
Croatia,HRV,2021-05-08,6.09,
Croatia,HRV,2021-05-09,6.15,
Croatia,HRV,2021-05-10,6.32,
Croatia,HRV,2021-05-11,6.51,
Croatia,HRV,2021-05-13,7.02,
Croatia,HRV,2021-05-14,7.33,
Croatia,HRV,2021-05-15,7.5,
Croatia,HRV,2021-05-16,7.51,
Croatia,HRV,2021-05-17,7.74,
Croatia,HRV,2021-05-18,7.99,
Croatia,HRV,2021-05-19,8.31,
Croatia,HRV,2021-05-21,9.54,
Croatia,HRV,2021-05-22,9.78,
Croatia,HRV,2021-05-23,9.78,
Croatia,HRV,2021-05-24,9.99,
Croatia,HRV,2021-05-25,10.01,
Croatia,HRV,2021-05-26,10.33,
Croatia,HRV,2021-05-27,10.87,
Croatia,HRV,2021-05-28,11.39,
Croatia,HRV,2021-05-29,11.65,
Croatia,HRV,2021-05-30,11.66,
Croatia,HRV,2021-05-31,12.01,
Croatia,HRV,2021-06-01,12.42,
Croatia,HRV,2021-06-02,13.03,
Croatia,HRV,2021-06-03,13.1,
Croatia,HRV,2021-06-04,13.54,
Croatia,HRV,2021-06-05,13.75,
Croatia,HRV,2021-06-06,13.78,
Croatia,HRV,2021-06-07,14,
Croatia,HRV,2021-06-08,14.39,
Croatia,HRV,2021-06-10,15.99,
Croatia,HRV,2021-06-11,16.7,
Croatia,HRV,2021-06-13,17.68,
Croatia,HRV,2021-06-14,18.15,
Croatia,HRV,2021-06-15,18.73,
Croatia,HRV,2021-06-16,19.26,
Croatia,HRV,2021-06-18,21.33,
Croatia,HRV,2021-06-20,22.13,
Croatia,HRV,2021-06-21,22.51,
Croatia,HRV,2021-06-22,22.72,
Croatia,HRV,2021-06-23,23.44,
Croatia,HRV,2021-06-25,25.09,
Croatia,HRV,2021-06-26,25.53,
Croatia,HRV,2021-06-27,25.6,
Croatia,HRV,2021-06-28,25.88,
Croatia,HRV,2021-06-29,26.42,
Croatia,HRV,2021-07-02,27.58,
Croatia,HRV,2021-07-03,28.21,
Croatia,HRV,2021-07-04,28.29,
Croatia,HRV,2021-07-05,28.63,
Croatia,HRV,2021-07-06,29.12,
Croatia,HRV,2021-07-07,29.58,
Croatia,HRV,2021-07-09,30.42,
Croatia,HRV,2021-07-10,30.78,
Croatia,HRV,2021-07-11,30.8,
Croatia,HRV,2021-07-12,31.07,
Croatia,HRV,2021-07-13,31.34,
Croatia,HRV,2021-07-14,31.7,
Croatia,HRV,2021-07-16,32.2,
Croatia,HRV,2021-07-17,32.32,
Croatia,HRV,2021-07-18,32.33,
Croatia,HRV,2021-07-19,32.57,
Croatia,HRV,2021-07-20,32.88,
Croatia,HRV,2021-07-21,33.15,
Croatia,HRV,2021-07-22,33.37,
Croatia,HRV,2021-07-23,33.62,
Croatia,HRV,2021-07-25,33.82,
Croatia,HRV,2021-07-26,33.98,
Croatia,HRV,2021-07-27,34.19,
Croatia,HRV,2021-07-28,34.36,
Croatia,HRV,2021-07-30,34.72,
Croatia,HRV,2021-07-31,34.88,
Croatia,HRV,2021-08-01,34.92,
Croatia,HRV,2021-08-02,36.39,
Croatia,HRV,2021-08-03,36.51,
Croatia,HRV,2021-08-04,36.7,
Croatia,HRV,2021-08-05,36.71,
Croatia,HRV,2021-08-06,36.86,
Croatia,HRV,2021-08-07,36.94,
Croatia,HRV,2021-08-08,36.97,
Cuba,CUB,2021-05-31,1.3,
Cuba,CUB,2021-06-01,1.31,
Cuba,CUB,2021-06-02,1.33,
Cuba,CUB,2021-06-03,1.36,
Cuba,CUB,2021-06-04,1.38,
Cuba,CUB,2021-06-05,1.39,
Cuba,CUB,2021-06-06,1.39,
Cuba,CUB,2021-06-07,1.53,
Cuba,CUB,2021-06-08,1.88,
Cuba,CUB,2021-06-09,2.72,
Cuba,CUB,2021-06-10,3.59,
Cuba,CUB,2021-06-11,4.42,
Cuba,CUB,2021-06-12,5.11,
Cuba,CUB,2021-06-13,5.22,
Cuba,CUB,2021-06-14,5.89,
Cuba,CUB,2021-06-15,6.48,
Cuba,CUB,2021-06-16,7,
Cuba,CUB,2021-06-17,7.38,
Cuba,CUB,2021-06-18,7.71,
Cuba,CUB,2021-06-19,8,
Cuba,CUB,2021-06-20,8.06,
Cuba,CUB,2021-06-21,8.16,
Cuba,CUB,2021-06-22,8.3,
Cuba,CUB,2021-06-23,8.37,
Cuba,CUB,2021-06-24,8.42,
Cuba,CUB,2021-06-25,8.48,
Cuba,CUB,2021-06-26,8.49,
Cuba,CUB,2021-06-27,8.88,
Cuba,CUB,2021-06-28,9.61,
Cuba,CUB,2021-06-29,10.33,
Cuba,CUB,2021-06-30,11.06,
Cuba,CUB,2021-07-01,12.81,
Cuba,CUB,2021-07-02,13.77,
Cuba,CUB,2021-07-03,14.21,
Cuba,CUB,2021-07-04,14.34,
Cuba,CUB,2021-07-05,14.43,
Cuba,CUB,2021-07-06,14.7,
Cuba,CUB,2021-07-07,15.02,
Cuba,CUB,2021-07-08,15.36,
Cuba,CUB,2021-07-09,15.47,
Cuba,CUB,2021-07-10,16.45,
Cuba,CUB,2021-07-11,16.73,
Cuba,CUB,2021-07-12,17.01,
Cuba,CUB,2021-07-13,17.38,
Cuba,CUB,2021-07-14,17.78,
Cuba,CUB,2021-07-15,18.14,
Cuba,CUB,2021-07-16,18.46,
Cuba,CUB,2021-07-17,18.62,
Cuba,CUB,2021-07-18,18.62,
Cuba,CUB,2021-07-19,18.66,
Cuba,CUB,2021-07-20,18.72,
Cuba,CUB,2021-07-21,19.55,
Cuba,CUB,2021-07-22,20.34,
Cuba,CUB,2021-07-23,21.1,
Cuba,CUB,2021-07-24,21.73,
Cuba,CUB,2021-07-25,21.76,
Cuba,CUB,2021-07-26,21.8,
Cuba,CUB,2021-07-27,22.39,
Cuba,CUB,2021-07-28,22.6,
Cuba,CUB,2021-07-30,23.13,
Cuba,CUB,2021-07-31,23.44,
Cuba,CUB,2021-08-01,23.67,
Cuba,CUB,2021-08-02,23.69,
Cuba,CUB,2021-08-03,24.24,
Cuba,CUB,2021-08-04,24.52,
Cuba,CUB,2021-08-05,24.7,
Cuba,CUB,2021-08-06,24.84,
Cuba,CUB,2021-08-07,24.9,
Curacao,CUW,2021-03-29,2.56,
Curacao,CUW,2021-03-30,2.88,
Curacao,CUW,2021-04-01,3.56,
Curacao,CUW,2021-04-05,4.68,
Curacao,CUW,2021-04-06,4.98,
Curacao,CUW,2021-04-07,5.38,
Curacao,CUW,2021-04-08,5.8,
Curacao,CUW,2021-04-09,6.23,
Curacao,CUW,2021-04-10,6.49,
Curacao,CUW,2021-04-13,7.3,
Curacao,CUW,2021-04-14,7.56,
Curacao,CUW,2021-04-15,7.79,
Curacao,CUW,2021-04-16,7.99,
Curacao,CUW,2021-04-17,8.27,
Curacao,CUW,2021-04-19,8.29,
Curacao,CUW,2021-04-20,8.71,
Curacao,CUW,2021-04-21,9.14,
Curacao,CUW,2021-04-22,9.36,
Curacao,CUW,2021-04-23,9.55,
Curacao,CUW,2021-04-24,10,
Curacao,CUW,2021-04-25,10.06,
Curacao,CUW,2021-04-26,11,
Curacao,CUW,2021-04-27,11.83,
Curacao,CUW,2021-04-28,12.05,
Curacao,CUW,2021-04-29,13.57,
Curacao,CUW,2021-04-30,14.29,
Curacao,CUW,2021-05-01,15.02,
Curacao,CUW,2021-05-02,15.02,
Curacao,CUW,2021-05-03,16.56,
Curacao,CUW,2021-05-04,17.37,
Curacao,CUW,2021-05-05,18.38,
Curacao,CUW,2021-05-06,18.85,
Curacao,CUW,2021-05-08,19.32,
Curacao,CUW,2021-05-09,19.68,
Curacao,CUW,2021-05-10,19.97,
Curacao,CUW,2021-05-11,20.47,
Curacao,CUW,2021-05-12,21.14,
Curacao,CUW,2021-05-13,22.48,
Curacao,CUW,2021-05-14,23.56,
Curacao,CUW,2021-05-15,24.85,
Curacao,CUW,2021-05-16,26.75,
Curacao,CUW,2021-05-17,27.84,
Curacao,CUW,2021-05-18,29.66,
Curacao,CUW,2021-05-19,31.47,
Curacao,CUW,2021-05-20,33.03,
Curacao,CUW,2021-05-21,35.41,
Curacao,CUW,2021-05-22,36.49,
Curacao,CUW,2021-05-23,36.93,
Curacao,CUW,2021-05-24,37.63,
Curacao,CUW,2021-05-25,38.83,
Curacao,CUW,2021-05-26,39.01,
Curacao,CUW,2021-05-27,39.62,
Curacao,CUW,2021-05-28,40.41,
Curacao,CUW,2021-05-29,40.85,
Curacao,CUW,2021-05-30,41.29,
Curacao,CUW,2021-05-31,41.93,
Curacao,CUW,2021-06-01,42.2,
Curacao,CUW,2021-06-02,42.59,
Curacao,CUW,2021-06-03,43.03,
Curacao,CUW,2021-06-04,43.15,
Curacao,CUW,2021-06-05,43.46,
Curacao,CUW,2021-06-06,43.65,
Curacao,CUW,2021-06-07,43.95,
Curacao,CUW,2021-06-08,44.23,
Curacao,CUW,2021-06-09,44.47,
Curacao,CUW,2021-06-10,44.63,
Curacao,CUW,2021-06-11,44.85,
Curacao,CUW,2021-06-12,45.1,
Curacao,CUW,2021-06-13,45.24,
Curacao,CUW,2021-06-14,45.47,
Curacao,CUW,2021-06-15,45.66,
Curacao,CUW,2021-06-16,45.8,
Curacao,CUW,2021-06-17,45.95,
Curacao,CUW,2021-06-18,46.18,
Curacao,CUW,2021-06-19,46.34,
Curacao,CUW,2021-06-20,46.52,
Curacao,CUW,2021-06-21,46.6,
Curacao,CUW,2021-06-22,46.74,
